Türkiye arazisinin yüzde kaçı düz ve hafif eğimlidir|Türkiye arazisinin yüzde||NUMERIC|PERCENTAGE|%8.5
Türkiye hangi yarım kürede yer almaktadır|yarım kürede||ENTITY|SPHERE|Kuzey Yarım Küre
Teşvik-i Sanayi Kanunu ne zaman çıkarılmıştır|zaman çıkarılmıştır||TEMPORAL|DATE|1926
1. İzmir İktisat kongresi ne zaman yapılmıştır|zaman yapılmıştır||TEMPORAL|DATE|1923
TCDD'nin açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Türkiye Cumhuriyeti Devlet Demiryolları
Türkiye'de ilk uçak ne zaman üretildi|zaman üretildi||TEMPORAL|DATE|1936
Türkiyede üretilen ilk uçağa ne ad verilmiştir|uçağa||ENTITY|OTHERS|ND-36
Türkiye'de üretilen ilk uçak hangi ilçede üretildi|ilçede||LOCATION|CITY|Beşiktaş
DPT neyi ifade eder|neyi ifade eder||ABBREVIATION|EXPRESSION|Devlet Planlama Teşkilatı
DPT ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1960
Tarıma elverişli araziler ülkemiz topraklarının ne kadarını oluşturur|kadarını oluşturur||NUMERIC|PERCENTAGE|0.33/33%/%33
Tarım sektöründe sulamadan sonra verimi artıran en önemli faktör nedir|faktör|sonra artıran , en önemli|DESCRIPTION|REASON|Gübreleme
TİGEM neyin kısaltmasıdır|TİGEM kısaltmasıdır||ABBREVIATION|EXPRESSION|Tarım İşletmeleri Genel Müdürlüğü
Türkiye Zirai Donatım Kurumu'nun kısa adı nedir|Türkiye Zirai Donatım Kurumunun adı|kısa|ABBREVIATION|ABBREVIATION|TZDK
Devlet Su İşleri kısaca nasıl ifade edilir|nasıl ifade edilir||ABBREVIATION|ABBREVIATION|DSİ
Toprak Mahsulleri Ofisi'nin kısaltması nasıldır|Toprak Mahsulleri Ofisinin kısalatması||ABBREVIATION|ABBREVIATION|TMO
Buğday üretimi en yüksek olan 3 ilimiz hangileridir|3 ilimiz|en yüksek olan|LOCATION|CITY|Konya Ankara Adana
Pirinç hangi bitkinin kabuklarından ayrılmasıyla elde edilir|bitkinin||ENTITY|PLANT|Çeltik
Fasulye kaç metreden yüksek yerlerde yetişmez|metreden yüksek yetişmez||NUMERIC|SIZE.HEIGHT|1200 metre
Pamuk bitkisinin tohumuna ne ad verilir|tohumuna||ENTITY|OTHERS|Çiğit
Çiğit nedir|Çiğit||DESCRIPTION|DEFINITION|Pamuk bitkisinin tohumu
Türkiye şeker pancarı üretimine ne zaman başlamıştır|zaman başlamıştır||TEMPORAL|DATE|1926
İlk şeker fabrikalarımız hangileridir|şeker fabrikalarımız|İlk|ENTITY|OTHERS|Uşak Alpullu
Ege bölgesi Türkiye'deki haşhaş üretiminin kaçta kaçını karşılar|haşhaş üretiminin kaçta kaçını||NUMERIC|PERCENTAGE|
GAP'ın açılımı nedir|açılımı||ABBREVIATION|EXPRESSION|Güneydoğu Anadolu Projesi
Seralarda sürdürülen faaliyetlere ne ad verilir|faaliyetlere|sürdürülen|DESCRIPTION|DESCRIPTION|Seracılık
Rize çay üretimimizin yüzde kaçını karşılar|çay üretimimizin yüzde||NUMERIC|PERCENTAGE|0.75/%75/75%
Maden cevheri içindeki metal oranına ne isim verilir|metal oranına isim|içindeki|ENTITY|OTHERS|Tenör
Anadolu topraklarındaki madencilik ne zaman başlamıştır|zaman başlamıştır||TEMPORAL|DATE|M.Ö. 7000
MTA nedir|MTA||ABBREVIATION|EXPRESSION|Maden Tetkik ve Arama
MTA ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1935
Türkiye Petrolleri Anonim Ortaklığının kısa adı nedir|Türkiye Petrolleri Anonim Ortaklığının adı|kısa|ABBREVIATION|ABBREVIATION|TPAO
Dünyadaki bor rezervlerinin yüzde kaçı Türkiye'dedir|bor rezervlerinin yüzde||NUMERIC|PERCENTAGE|%63/63%
Doğada kaç çeşit bor minareli vardır|çeşit bor minerali||NUMERIC|COUNT|230
Lüle taşı hangi il çevresinde çıkarılır|il çevresinde||LOCATION|CITY|Eskişehir
Aydın'ın hangi ilçesinde jeotermal elektrik santrali vardır|Aydının ilçesinde||LOCATION|CITY|Germencik
Bitkilerden veya biyolojik atıklardan elde edilen enerjiye ne ad verilir|enerjiye|elde edilen|DESCRIPTION|DEFINITION|Biyoenerji
Petrol yataklarımızın büyük bir çoğunluğu hangi bölgemizde yer almaktadır|bölgemizde||LOCATION|REGION.LOCAL|Güneydoğu Anadolu
Terrarosa toprakları hangi bölgemizde daha sık görülür|bölgemizde||LOCATION|REGION.LOCAL|Akdeniz
Yıllık yağış miktarının az olduğu kireçli topraklara ne ad verilir|kireçli topraklara|az olduğu , kireçli|DESCRIPTION|DEFINITION|Kahverengi bozkır topraklar
Kestane renkli bozkır topraklarının olduğu bir yörede yıllık yağış miktarı ne kadardır|yağış miktarı||NUMERIC|SIZE.HEIGHT|400mm 600mm
Çayır bitki örtüsü çevresinde oluşan topraklara ne ad verilir|topraklara|oluşan|DESCRIPTION|DEFINITION|Çerezyom
Sürülmesi ve işlenmesi zor, kil oranı fazla olan topraklara ne isim verilir|topraklara isim|fazla olan|DESCRIPTION|DEFINITION|Vertisol
Ege, iç anadolu ve doğu anadolunun çöküntülü kısımlarında yaygın olan üst kısmı kireçli topraklara ne denir|üst kısmı kireçli topraklara|çöküntülü , kireçli|DESCRIPTION|DEFINITION|Rendzina
Akarsuların taşıyıp biriktirdiği malzemelerden oluşan toprağa ne denir|toprağa|oluşan|DESCRIPTION|DEFINITION|Alüvyal toprak
Dağlık alanlarda yamaçlar boyunca ufalanan çeşitli malzemelerin, dağların eteklerinde birikmesiyle oluşan topraklara ne ad verilir|topraklara|birikmesiyle oluşan|DESCRIPTION|DEFINITION|Kolüvyal toprak
Volkanlardan çıkan kum boyutundaki malzemeler ile yamaç eteklerindeki kolüvyal depolar üzerinde oluşan topraklara ne denir|topraklara|ile oluşan|DESCRIPTION|DEFINITION|Regosol
Türkiye arazisinin yüzde kaçında tarım yapılmaktadır|Türkiye arazisinin yüzde||NUMERIC|PERCENTAGE|0.36/%36/36%
Türkiyede yetiştirilen tarım ürünlerinin çeşitliliği temelde neye bağlıdır|neye bağlıdır||DESCRIPTION|REASON|İklim çeşitliği
Türkiyede en çok yetiştirilen tahıl ürünü nedir|tahıl ürünü|en çok|ENTITY|PLANT|Buğday
Çay hangi toprakta daha iyi yetişir|toprakta||ENTITY|OTHERS|Kireçsiz
Maki ve çalılıkların yaygın olduğu bölgelerde yapılan hayvancılıkta hangi hayvan daha yaygındır|hayvan||ENTITY|OTHERS|Kıl keçisi
Bozkırların daha yoğun olduğu yörelerde hangi hayvan yetiştiriciliği fazladır|hayvan yetiştiriciliği||ENTITY|OTHERS|Koyun
Çayırların daha fazla görüldüğü bölgelerde hangi hayvan daha çok yetiştirilir|hayvan||ENTITY|OTHERS|Sığır
Dut ağaçlarının yaygın olduğu bölgelerde hangi hayvandan daha çok faydalanılır|hayvandan||ENTITY|OTHERS|İpek böceği
Çam ormanlarının daha fazla olduğu yörelerde görülen hayvancılık çeşidi nedir|hayvancılık çeşidi|görülen|ENTITY|OTHERS|Arıcılık
Seramik, porselen, çömlek, tuğla ve kiremit yapımında ham madde olarak hangi toprak çeşidi kullanılır|toprak çeşidi||ENTITY|OTHERS|Killi toprak
Türkiyede yaklaşık kaç farklı bitki türü bulunmaktadır|farklı bitki türü bulunmaktadır|yaklaşık farklı|NUMERIC|COUNT|20000
Türkiyedeki bitki çeşitlilğinin fazla olmasının en önemli sebebi nedir|olmasının|en önemli|DESCRIPTION|REASON|İklim
Sadece türkiyede bulunan ve dünyanın başka hiç bir yerinde görülmeyen bitkilere ne ad verilir|bitkilere|başka hiç görülmeyen|DESCRIPTION|DEFINITION|Endemik bitki
3. ve 4. Jeolojik zamanda oluşmuş, günümüzde yetişmesi imkansız bitkilere ne denir|bitkilere|imkansız|DESCRIPTION|DEFINITION|Relikt
Ülkemizin yüzde kaçı ormanlarla kaplıdır|Ülkemizin yüzde||NUMERIC|PERCENTAGE|0.28/%28/28%
Ağaçlar yapraklarının özelliklerine göre kaça ayrılırlar|Ağaçlar kaça ayrılırlar||NUMERIC|COUNT|2
Kızılçamın dünyada en geniş yayılış alanı nerededir|Kızılçamın yayılış alanı|En geniş|LOCATION|LOCATION|Türkiye
Sarıçam türkiyede daha çok nerede bulunur|Sarıçam türkiyede bulunur||LOCATION|REGION.LOCAL|Kuzey anadolu dağları
Kızılağaç en fazla kaç metre yükseklikte görülür|metre yükseklikte|en fazla|NUMERIC|SIZE.HEIGHT|1000 metre
Ihlamur en fazla kaç metre yükseklikte görülür|metre yükseklikte|en fazla|NUMERIC|SIZE.HEIGHT|1000 metre
Karaçam ortalama hangi yüksekliklerde görülür|yüksekliklerde||NUMERIC|SIZE.HEIGHT|1000-2000 metre
Göknar ortalama hangi yükseklerde görülür|yükseklikte||NUMERIC|SIZE.HEIGHT|1000-1500 metre
Maki bitki örtüsünün ortalama boyu ne kadardır|ortalama boyu||NUMERIC|SIZE.HEIGHT|1-3 metre
Maki hangi iklime uygun bir bitki örtüsüdür|iklime||ENTITY|OTHERS|Akdeniz
Karadeniz kıyılarında ormanların tahrip edildiği bölgelerde rastlanan çalılara ne ad verilir|çalılara|ormanların tahrip edildiği bölgelerde rastlanan |DESCRIPTION|DEFINITION|Psödomaki
Kurak bölgelerde ilkbahar yağışıyla yeşeren ve yazın sararan ot topluluklarına ne denir|ot topluluklarına|sararan|DESCRIPTION|DEFINITION|Bozkır
Türkiyenin iç kesimlerinde ormanların tahrip edilmesiyle oluşan ve doğal olmayan bozkır alanlarına ne denir|bozkır alanlarına|doğal olmayan|DESCRIPTION|DEFINITION|Antropojen bozkır
İlkbaharda yeşerip yaz boyu yeşil kalan ve bozkırdan daha gür olan bitki örtüsüne ne denir|bitki örtüsüne|daha gür olan|DESCRIPTION|DEFINITION|Alpin çayır
Alpin çayırlarda ne çeşit hayvancılık yapılır|çeşit hayvancılık||ENTITY|OTHERS|Büyükbaş
Akarsuların taşıdıkları malzeme ile kendi önlerini kapatmaları sonucu oluşan göllere ne ad verilir|göllere|ile oluşan|DESCRIPTION|DEFINITION|Set gölleri
Toprak çeşitlerinden hangisinin tarımsal verimliliği en fazladır|Toprak çeşitlerinden hangisinin||ENTITY|OTHERS|Alüvyal
Türkiye ormanlarının yüzde kaçı Karadeniz bölgesinde bulunur|Türkiye ormanlarının yüzde||NUMERIC|PERCENTAGE|0.25/25%/%25
Türkiye ormanlarının yüzde kaçı ege bölgesinde bulunur|Türkiye ormanlarının yüzde||NUMERIC|PERCENTAGE|0.17
Can ve mal kayıplarına neden olan doğa olaylarına ne denir|doğa olaylarına|neden olan|DESCRIPTION|DEFINITION|Doğal afet
Doğal afetler oluşum nedenlerine göre kaça ayrılırlar|Doğal afetler kaça ayrılırlar||NUMERIC|COUNT|2
Doğal afetler gelişim hızlarına göre kaça ayrılırlar|Doğal afetler kaça ayrılırlar||NUMERIC|COUNT|2
Yer kabuğunda meydana gelen ani ve kısa süreli sarsıntılara ne ad verilir|sarsıntılara|gelen , kısa , süreli|DESCRIPTION|DEFINITION|Deprem
Depremler oluşumlarına göre kaça ayrılır|Depremler kaça ayrılır||NUMERIC|COUNT|3
Dünyada en fazla deprem hangi deprem kuşağında meydana gelir|deprem kuşağında||ENTITY|OTHERS|Büyük okyanus
Büyük okyanus deprem kuşağında dünya depremlerinin yüzde kaçı meydana gelir|dünya depremlerinin yüzde||NUMERIC|PERCENTAGE|0.68/68%/%68
Alp-Himalaya kuşağında dünyadaki depremlerin yüzde kaçı meydana gelir|depremlerin yüzde||NUMERIC|PERCENTAGE|0.25/%25/25%
Ülkemizde şu an faal durumda olan kaç organize sanayi vardır|organize sanayi vardır||NUMERIC|COUNT|100 civarı
Bolu otoyol tüneli hangi projenin bir parçasıdır|projenin||ENTITY|OTHERS|Bolu Dağı Geçişi Projesi
Kara Yolları Genel Müdürlüğü ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1950
KGM neyin kısaltmasıdır|KGM kısaltmasıdır||ABBREVIATION|EXPRESSION|Kara Yolları Genel Müdürlüğü
Bir limanın iç bölgelerle olan ulaşım bağlantısı özelliğine ne denir|ulaşım bağlantısı özelliğine|iç bölgelerle olan |DESCRIPTION|DEFINITION|Hinterlant
Hinterlant'ın diğer adı nedir|Hinterlantın adı|diğer|ENTITY|OTHERS|Art bölge
Ülkemizin en işlek limanı hangisidir|Ülkemizin limanı|en işlek|ENTITY|OTHERS|İstanbul limanı
BTC nedir|BTC||ABBREVIATION|EXPRESSION|Bakü-Tiflis-Ceyhan Boru Hattı
Mavi Akım Projesi hangi tarihte tamamlanmıştır|tarihte||TEMPORAL|DATE|2002
Hazar-Türkiye-Avrupa Doğal gaz hattı hangi proje kapsamında ilerlemektedir|proje||ENTITY|OTHERS|Nabuco Projesi
Üretilen mal ve hizmetlerin alınıp satılmasına ne denir|alınıp satılmasına||DESCRIPTION|DEFINITION|Ticaret
Milet Amfi Tiyatrosu hangi ildedir|ildedir||LOCATION|CITY|Aydın
Milet Amfi Tiyatrosu hangi ilçededir|ilçededir||LOCATION|CITY|Söke
Efes'i yılda ortalama kaç kişi ziyaret etmektedir|kişi||NUMERIC|SIZE.POPULATION|1.5 Milyon kişi
Ülkemizde kaç ilde kaplıca bulunmaktadır|ilde bulunmaktadır||NUMERIC|COUNT|46
Ülkemizdeki 2010 yılında toplam turist sayısı ne kadardır|toplam turist sayısı|toplam|NUMERIC|SIZE.POPULATION|28632204
Turizm teşvik kanunu ne zaman çıkmıştır|zaman çıkmıştır||TEMPORAL|DATE|1982
Türsab nedir|Türsab||ABBREVIATION|EXPRESSION|Türkiye Seyahat Acenteleri Birliği
Avrupa'da endemik bitki sayısı toplamı ne kadardır|endemik bitki sayısı toplamı||NUMERIC|COUNT|2750
Türkiye'de endemik bitki kaç adettir|endemik bitki sayısı adettir||NUMERIC|COUNT|3000
Karain mağarası hangi ilin sınırları içerisindedir|ilin||LOCATION|CITY|Antalya
Yere Batan Sarnıcı kim tarafından yaptırılmıştır|Yere Batan Sarnıcı yaptırılmıştır||HUMAN|INDIVIDUAL|I.Jüstinyen
Yere Batan Sarnıcı hangi tarihler arasında yaptırılmıştır|tarihler arasında||TEMPORAL|DATE|532-537 yılları
Ayasofya kim tarafından camiye dönüştürülmüştür|Ayasofya dönüştürülmüştür||HUMAN|INDIVIDUAL|Fatih Sultan Mehmet
Ayasofya günümüzde ne olarak hizmet vermektedir|olarak||DESCRIPTION|REASON|Müze
TSE ne demektir|TSE||ABBREVIATION|EXPRESSION|Türk Standartları Enstitüsü
TSE ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1954
TSE bağımsız bir kamu kuruluşuna ne zaman dönüşmüştür|zaman dönüşmüştür||TEMPORAL|DATE|1960
Hızlı Tren projesi kapsamında Ankara-İstanbul arası yolculuk süresinin kaç saat olması beklenmektedir|arası yolculuk süresinin saat||NUMERIC|COUNT|3 Saat
2010 yılı verilerine göre ülkemizdeki otoyol uzunluğu ne kadardır|otoyol uzunluğu|ülkemizdeki|NUMERIC|SIZE.LENGTH|2080 km
Türkiye'de ilk şeker fabrikası hangi tarihte kurulmuştur|tarihte||TEMPORAL|DATE|1926
Ülkemizde hangi bölge dışında bütün bölgelerde şeker fabrikası vardır|bölge||LOCATION|REGION.LOCAL|Güneydoğu Anadolu
Türkiye'de birinci beş yıllık sanayi alanı hangi tarihte yürürlüğe konmuştur|tarihte||TEMPORAL|DATE|1933
Sanayi’nin diğer adı nedir|Sanayinin adı|diğer|ENTITY|OTHERS|Endüstri
Oltu taşı hangi ilimizde çıkarılmaktadır|ilimizde||LOCATION|CITY|Erzurum
Kütahya’nın hangi ilçesinde feldispat yatakları mevcuttur|Kütahyanın ilçesinde||LOCATION|CITY|Simav
Hızla akan suyun, elektrik üreten türbinleri çalıştırması ile oluşan enerji ne enerjisidir|enerjisidir||DESCRIPTION|DEFINITION|Hidroelektrik enerjisi
İzmir İktisat kongresi kimin teşviki ile olmuştur|İzmir İktisat kongresi olmuştur||HUMAN|INDIVIDUAL|Mustafa Kemal Atatürk
Türkiye'deki kültür balıkçılığı hangi iki balık üzerine yoğunlaşmıştır|iki balık||ENTITY|OTHERS|Alabalık sazan
Türkiye Sanayi ve Maden Bankası hangi tarihte kurulmuştur|tarihte||TEMPORAL|DATE|1923
Tiftik keçisi ne olarak da bilinir|olarak da||ENTITY|OTHERS|Ankara Keçisi
Koyun ve keçi gibi hayvanların genel adı nedir|hayvanların genel adı|genel|ENTITY|OTHERS|Küçükbaş hayvan
İpek böceği yetiştirme ve ondan koza elde etme işine ne ad verilir|işine||DESCRIPTION|DEFINITION|İpek böcekçiliği
İpek böcekçiliği en çok hangi bölgemizde yapılmaktadır|bölgemizde|en çok|LOCATION|REGION.LOCAL|Marmara
İpek böceği daha çok hangi ağacın yaprakları ile beslenir|ağacın||ENTITY|PLANT|Dut ağacı
Anzer balı hangi ilimize özgüdür|ilimize||LOCATION|CITY|Rize
Denizlerden üretilen balık üretiminin yüzde kaçı Karadeniz bölgesinden karşılanır|balık üretiminin yüzde||NUMERIC|PERCENTAGE|0.67/67%/%67
Tek sıvı maden hangisidir|Tek sıvı maden|sıvı|ENTITY|SUBSTANCE|Civa
Türkiye hangi deprem kuşağında yer almaktadır|deprem kuşağında||ENTITY|OTHERS|Alp himalaya
Türkiyede kaç tane deprem bölgesi vardır|tane deprem bölgesi vardır||NUMERIC|COUNT|3
Toprağın belirli bir süre için tamamen veya kısmen aniden su altında kalmasına ne denir|Toprağın su altında kalmasına||DESCRIPTION|DEFINITION|Sel
Sel sularının akarsu yatağının dışına çıkarak tarım alanlarına taşmasına ne denir|Sel sularının taşmasına||DESCRIPTION|DEFINITION|Taşkın
Dünyada sel felaketleri en çok nerede yaşanır|sel felaketleri yaşanır||LOCATION|LOCATION|Güney asya
Bangladeşte dünyada görülen sel felaketlerinin yüzde kaçı meydana gelir|sel felaketlerinin yüzde||NUMERIC|PERCENTAGE|0.65/%65/65%
Türkiyede yılda ortalama kaç adet sel felaketi olmaktadır|adet sel felaketi||NUMERIC|AVERAGE|23
Uzun bir zaman içinde yağışın belirgin bir şekilde normal değerlerin altına düşmesine ne denir|yağışın düşmesine||DESCRIPTION|DEFINITION|Kuraklık
Toprak yüzeyinin akarsular, sel suları ve rüzgar gibi dış kuvvetler tarafından aşındırılarak taşınmasına ne denir|Toprak yüzeyinin taşınmasına|aşındırılarak|DESCRIPTION|DEFINITION|Erozyon
Yamaç boyunca taş, kum ve toprak tabakalarının yer değiştirmesi olayına ne denir|toprak tabakalarının yer değiştirmesi olayına||DESCRIPTION|DEFINITION|Kütle hareketi
Eğimli yamaçlarda fazla yağışlarla doygun hale gelen toprağın adeta bir hamur gibi yamaç boyunca kaymasına ne denir|toprağın kaymasına||DESCRIPTION|DEFINITION|Heyelan
Toprak kaymalarını harekete geçiren en önemli faktör nedir|faktör|geçiren , en önemli|DESCRIPTION|REASON|Yer çekimi
Karadeniz kıyılarının yüzde kaçı heyelan riski taşır|Karadeniz kıyılarının yüzde||NUMERIC|PERCENTAGE|0.89/%89/89%
Türkiyede heyelan olayları en çok hangi mevsimde olur|mevsimde|en çok|TEMPORAL|SEASON|İlkbahar
Kar örtüsünün hızlı bir şekilde eğim yönünde hareket etmesine ne denir|Kar örtüsünün hareket etmesine||DESCRIPTION|DEFINITION|Çığ
Rüzgarın hızı kaç kilometrenin üzerine çıkarsa fırtına denir|kilometrenin üzerine||NUMERIC|SPEED|63 km
Kasırgaların saattaki ortalama hızları kaçtır|Kasırgaların ortalama hızları|ortalama|NUMERIC|SPEED|120 km
Hızlı bir şekilde dönen hava kolonlarınının buluduğu fırtına sistemine ne ad verilir|fırtına sistemine||ENTITY|OTHERS|Hortum
Yeryüzünde en şiddetli kasırgalar hangi kuşakta görülür|kuşakta|en şiddetli|ENTITY|OTHERS|Tropikal
Yeryüzüne yaklaşık olarak kaç adet aktif volkan vardır|adet aktif volkan||NUMERIC|COUNT|500
Dünyadaki aktif volkanlar en fazla hangi bölgede konumlanmıştır|bölgede||LOCATION|REGION|Büyük okyanus çevresi
Depremler nedeniyle okyanus kıyılarında oluşan dev dalgalara ne ad verilir|dev dalgalara|dev|DESCRIPTION|DEFINITION|Tsunami
Türkiyede en fazla can kaybına yol açan doğal afetin adı nedir|doğal afetin adı|açan , doğal|ENTITY|OTHERS|Deprem
Kar yağışlarının fazla, arazinin engebeli olduğu bölgelerde hangi doğal afet daha fazla görülür|doğal afet|doğal|ENTITY|OTHERS|Çığ
Türkiyenin en doğu ile en batı ucu arasınaki zaman farkı kaçtır|Türkiyenin zaman farkı||NUMERIC|COUNT|76 dk
Türkiyenin ortalama yüz ölçümü ne kadardır|yüz ölçümü|ortalama|NUMERIC|SIZE.AREA|814.000 km2
Ağrı dağının yüksekliği yaklaşık kaç metredir|metredir||NUMERIC|SIZE.HEIGHT|5100 m
Kızılırmak nehrinin uzunluğu kaç metredir|metredir||NUMERIC|SIZE.LENGTH|1350 m
Türkiyenin kara sınırlarının toplam uzunluğu ne kadardır|toplam uzunluğu||NUMERIC|SIZE.LENGTH|2753 km
Türkiyenin suriye ile olan sınırının uzunluğu ne kadardır|uzunluğu||NUMERIC|SIZE.LENGTH|877 km
Türkiyenin iran ile olan sınırının uzunluğu ne kadardır|uzunluğu||NUMERIC|SIZE.LENGTH|454 km
Türkiyenin Irak ile olan sınırının uzunluğu kaç kilometredir|kilometredir||NUMERIC|SIZE.LENGTH|331 km
Türkiyenin Ermenistan ile olan sınırının uzunluğu kaç kilometredir|kilometredir||NUMERIC|SIZE.LENGTH|316 km
Türkiyenin Yunanistan ile olan sınırının uzunluğu kaç kilometredir|kilometredir||NUMERIC|SIZE.LENGTH|212 km
Türkiyenin en büyük adası hangisidir|adası|en büyük|LOCATION|CITY|Gökçeada
Gökçeadanın yüz ölçümü kaç kilometre karedir|kilometre karedir||NUMERIC|SIZE.AREA|279 km2
Türkiyenin en büyük baraj gölünün adı nedir|baraj gölünün adı|en büyük|ENTITY|OTHERS|Atatürk
Atatürk baraj gölünün büyüklüğü ne kadardır|büyüklüğü||NUMERIC|SIZE.AREA|817 km2
Türkiyenin en doğu ucu ile en batı ucu arasındaki uzaklık ne kadardır|uzaklık||NUMERIC|SIZE.LENGTH|1565 km
Türkiyenin yüzölçümü olarak en büyük bölgesi hangisidir|bölgesi|en büyük|LOCATION|REGION.LOCAL|Doğu anadolu bölgesi
Doğu anadolu bölgesinin yüz ölçümü yaklaşık ne kadardır|yüz ölçümü yaklaşık|yaklaşık|NUMERIC|SIZE.AREA|163.000 km2
Doğu anadolu bölgesinde kaç bölüm vardır|bölüm vardır||NUMERIC|COUNT|4
Doğu anadolu bölgesinin nüfusu ortalama ne kadardır|nüfusu|ortalama|NUMERIC|SIZE.POPULATION|6147000
Fırat sularını nereye döker|nereye döker||LOCATION|LOCATION|Basra körfezi
Dicle sularını nereye döker|nereye döker||LOCATION|LOCATION|Basra körfezi
Kura nehri sularını nereye döker|nereye döker||LOCATION|LOCATION|Hazar denizi
Doğu anadolu bölgesinde kaç il vardır|il vardır||NUMERIC|COUNT|14
Doğu anadolu bölgesinin en kalabalık nüfusa sahip olan ili hangisidir|ili||LOCATION|CITY|Erzurum
Erzurumun nüfusu yaklaşık ne kadardır|nüfusu|yaklaşık|NUMERIC|SIZE.POPULATION|780000
Türkiyenin nüfus yoğunluğu en az olan bölgesi hangisidir|bölgesi||LOCATION|REGION.LOCAL|Doğu anadolu
Birleşmiş milletler hangi tarihte kurulmuştur|tarihte||TEMPORAL|DATE|29 ekim 1945
Birleşmiş milletler teşkilatının kaç üyesi bulunmaktadır|üyesi||NUMERIC|COUNT|179
Birleşmiş milletler bünyesinde tartışma ve karar organı olan yapının adı nedir|yapının adı||DESCRIPTION|DEFINITION|Genel kurul
Birleşmiş milletler genel kurulu yılda kaç kez olağan toplanır|kez toplanır||NUMERIC|COUNT|1
Birleşmiş milletler güvenlik konseyi kaç üyeden oluşur|üyeden oluşur||NUMERIC|COUNT|15
Birleşmiş milletler güvenlik konseyi ne sıklıkta toplanır|sıklıkta||NUMERIC|PERCENTAGE|Ayda bir
Birleşmiş milletler uluslararası adalet divanı kaç üyeden oluşmaktadır|üyeden oluşmaktadır||NUMERIC|COUNT|15
Birleşmiş milletler uluslararası adalet divanının merkezi hangi ülkededir|ülkededir||LOCATION|COUNTRY|Hollanda Lahey
Birleşmiş milletler bünyesinde sömürge topraklarıyla ilgilenen alt kurulun adı nedir|alt kurulun adı|ilgilenen , alt|DESCRIPTION|DESCRIPTION|Vesayet konseyi
Birleşmiş milletler ekonomik ve sosyal konseyi kaç üyeden oluşur|üyeden oluşur||NUMERIC|COUNT|54
Birleşmiş milletler teşkilatının en üst organı olan yapının adı nedir|yapının adı||DESCRIPTION|DEFINITION|Genel sekreterlik
UNESCO'nun türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|BM bilim ve kültür örgütü
FAO'nun türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|BM gıda ve tarım örgütü
WHO'nun türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Dünya sağlık örgütü
ILO'nun türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Uluslararası çalışma örgütü
IMF'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Uluslararası para fonu
OPEC'in türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Petrol ihraç eden ülkeler örgütü
NATO'nun türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Kuzey atlantik antlaşması örgütü
NATO'nun kurucu üye sayısı kaçtır|NATOnun üye sayısı||NUMERIC|COUNT|12
NATO kaç yılında kurulmuştur|yılında kurulmuştur||TEMPORAL|DATE|1949
NATO'nun en büyük sivil organı nedir|sivil organı|en büyük|DESCRIPTION|DEFINITION|Kuzey atlantik konseyi
NATO'nun en yüksek askeri organı nedir|askeri organı|en yüksek|DESCRIPTION|DEFINITION|Askeri komite
OECD'nin türkçe açılımı nedir|açılımı|türkçe|ABBREVIATION|EXPRESSION|Ekonomik kalkınma ve iş birliği örgütü
OECD ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1948
Türkiye OECD'ye ne zaman üye olmuştur|zaman üye olmuştur||TEMPORAL|DATE|1948
OPEC ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1960
IMF ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1944
IMF'nin kaç tane kurucu üyesi vardır|tane kurucu üyesi||NUMERIC|COUNT|44
IMF'de en fazla oy hakkı olan ülke hangisidir|ülke|en fazla oy hakkı olan |LOCATION|COUNTRY|Amerika birleşik devletleri
Dünya bankası kaç yılında kurulmuştur|yılında kurulmuştur|yılında|TEMPORAL|DATE|1945
G-8 ülkeleri hangi yıldan beri faaliyet göstermektedirler|yıldan beri||TEMPORAL|DATE|1975
G-20 ülkeleri ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|25 eylül 1999
Greenpeace örgütü ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|1971
Greenpeace türkiyede ilk ofisini ne zaman açmıştır|zaman açmıştır||TEMPORAL|DATE|1991
Avrupa birliği ne zaman kurulmuştur|zaman kurulmuştur||TEMPORAL|DATE|25 mart 1957
Türkiye hangi yıl avrupa birliğine aday ülke olarak açıklanmıştır|yıl||TEMPORAL|DATE|1999
Türkiye AB müzakerelerine ne zaman başlamıştır|zaman başlamıştır||TEMPORAL|DATE|3 ekim 2005
